Q6L2M9	3	17	8	SP
Q6L2W7	2	9	3	SP
Q6L348	8	15	13	SP
Q6KZY4	15	19	4	TAT
Q6L0J4	6	16	4	SP
Q6L2K5	8	15	6	SP
Q6L179	4	16	5	SP
T0NAI1	12	21	3	TAT
T0N5F7	6	15	5	SP
T0N886	3	18	5	SP
T0N9N9	5	19	5	SP
T0M468	4	15	8	SP
T0M4S4	4	15	5	SP
T0M2B5	5	12	5	SP
T0M4T5	3	5	11	SP
T0N7Q6	4	14	4	SP
T0LY18	4	20	3	SP
T0LTZ2	4	13	8	SP
T0LUE6	6	15	5	SP
T0NAE1	5	18	7	SP
T0N9X8	5	14	5	SP
T0N5G0	3	16	3	SP
T0N8T6	3	16	5	SP
T0NA67	6	18	3	SP
T0M473	4	17	15	SP
T0NC01	3	18	6	SP
T0NCA7	4	18	4	SP
T0NGF1	5	18	6	SP
T0NBN3	8	15	12	SP
T0NDU3	4	13	7	SP
T0LY07	6	16	3	SP
T0N731	17	18	6	TAT
T0LS52	2	6	5	SP
T0M324	4	13	10	SP
T0NFD8	3	19	7	SP
T0M2U9	4	15	6	SP
T0LUJ4	4	17	6	SP
T0LTN9	33	17	6	TAT
T0M6N0	5	18	7	SP
T0NBI9	22	18	4	TAT
T0NF54	3	20	3	SP
T0NAM1	2	16	5	SP
T0M5R4	6	14	5	SP
T0NBW2	2	13	3	SP
A0A0Q4B1R2	2	16	3	SP
A0A0Q4BB06	7	19	5	SP
A0A0Q4BDJ5	6	16	4	SP
A0A0Q4BA01	13	14	6	SP
A0A0Q4BDS2	3	18	5	SP
A0A0Q4BD11	5	19	7	SP
A0A0Q4B0A4	3	17	5	SP
A0A0Q4BBI5	2	14	10	SP
A0A0Q4B9I7	3	20	6	SP
A0A0Q4B9X0	2	22	3	SP
A0A0Q4B9L1	5	19	0	LIPO
A0A0Q4BCI0	1	7	7	SP
A0A0Q4B846	3	16	7	SP
A0A0Q4BBE4	7	17	8	SP
A0A0Q4BBR2	8	18	7	SP
A0A0Q4BCX6	5	19	6	SP
A0A0Q4BDB6	2	18	6	SP
A0A0Q4BA33	8	22	6	SP
A0A0Q4BCC4	4	19	3	SP
A0A0Q4B7R4	2	13	4	SP
A0A0Q4BCX8	5	9	5	SP
A0A0Q4BDW7	3	15	4	SP
A0A0Q4B3U3	3	17	6	SP
A0A0Q4BEJ1	4	14	5	SP
A0A0Q4BFL9	4	21	4	SP
A0A0Q4BGN5	6	16	5	SP
A0A0Q4BIU3	2	13	5	SP
A0A0Q4BHU2	5	18	5	SP
A0A0Q4BAW8	2	8	6	SP
A0A0Q4BEQ6	2	12	5	SP
A0A0Q4B474	5	15	13	SP
A0A0Q4BI44	3	12	5	SP
A0A0Q4BIN4	2	21	3	SP
A0A0Q4B7L9	1	10	6	SP
A0A0Q4B7M0	1	8	5	SP
A0A0Q4B7T1	5	16	5	SP
A0A0Q4BHI7	13	18	5	SP
A0A0Q4BHJ0	6	18	3	SP
A0A0Q4BGH7	1	5	5	SP
A0A0Q4BHC3	6	20	5	SP
A0A0Q4BIF9	3	12	3	SP
A0A0Q4BBZ2	2	16	4	SP
A0A0Q4BGT3	2	13	7	LIPO
A0A0Q4BDL0	7	18	4	SP
A0A0Q4BH40	2	13	0	LIPO
A0A0Q4B5M2	2	11	5	SP
A0A0Q4BDH8	10	15	8	SP
A0A0Q4BEL1	8	17	5	SP
A0A0Q4BG00	10	20	13	SP
A0A0Q4BI13	5	13	7	SP
A0A0Q4BFC4	5	16	7	SP
A0A0Q4BFH2	2	15	6	SP
A0A0Q4BCT6	6	21	3	SP
A0A0Q4BEQ9	4	17	3	SP
A0A0Q4BDH3	2	15	8	SP
A0A0Q4BE21	2	4	6	SP
A0A0Q4BG15	2	12	9	SP
A0A0Q4BG17	3	15	7	SP
A0A0Q4BDH4	4	20	4	SP
A0A0Q4BG02	2	12	5	SP
T0LYL1	5	20	7	SP
T0M078	5	16	3	SP
T0N050	9	17	4	SP
T0LLI3	22	17	4	SP
T0LU59	10	15	12	SP
T0N2U8	5	16	9	SP
T0N336	4	19	4	SP
T0LIZ0	2	13	5	SP
T0LK73	2	7	2	SP
T0LYL7	4	16	5	SP
T0LZI9	11	22	7	TAT
T0N6S2	6	19	3	SP
T0LVW5	4	18	7	SP
T0LN68	6	17	6	SP
T0M0N3	4	18	10	SP
T0N133	4	14	8	SP
T0LNI2	3	13	8	SP
T0LK30	4	15	8	SP
T0LNU6	5	12	10	SP
T0LYK4	15	18	3	SP
T0N4S8	3	18	3	SP
T0LXG3	3	18	3	SP
T0N432	3	16	8	SP
T0LWL4	5	20	4	SP
T0MZQ7	6	14	8	SP
T0N3B6	4	13	8	SP
T0LZT3	4	12	10	SP
T0LX26	2	11	8	SP
T0N137	5	16	6	SP
T0N2I2	3	17	5	SP
A0A0Q0XM44	3	14	7	SP
A0A0Q0XJ11	4	19	0	LIPO
A0A0Q0WK96	4	15	9	SP
A0A0Q0VY13	4	11	6	SP
A0A0Q0RVS7	2	10	8	SP
A0A0Q0RWG7	5	16	3	SP
A0A0Q0XJJ6	5	15	8	SP
A0A0Q0RHW7	4	14	9	SP
A0A0Q0VIX3	6	19	4	SP
A0A0N8VKH3	4	15	5	SP
A0A0Q0RK30	15	19	6	TAT
A0A0Q1B4E4	6	16	6	SP
A0A0Q0VKG3	5	18	3	SP
A0A0Q0VWS6	2	10	0	LIPO
A0A0Q0VJQ0	3	13	5	SP
Q9HLU6	6	16	6	SP
Q9HID7	12	17	8	SP
Q9HJJ1	4	12	4	SP
Q9HLB0	2	14	5	SP
Q9HI83	5	15	8	LIPO
Q9HJ70	3	17	4	SP
Q9HJT9	2	10	3	SP
Q9HIL7	5	13	12	SP
Q9HJE1	2	18	3	SP
Q9HKT5	5	14	3	SP
Q9HLQ9	2	12	5	SP
Q9HJA7	2	9	6	SP
Q9HJP4	4	16	5	SP
Q9HJZ1	2	9	6	SP
Q9HIG5	3	11	6	SP
Q9HIV4	20	19	6	TAT
Q9HJ71	4	17	3	SP
Q9HKQ3	3	18	4	SP
Q9HL51	2	12	5	SP
Q9HKI4	4	16	4	SP
Q9HLF6	3	16	3	SP
Q9HJ38	3	19	3	SP
Q9HJ87	3	18	6	SP
Q9HM37	2	10	5	SP
Q9HLS4	0	0	0	SP
M7T3S4	6	20	7	SP
M7T429	12	15	7	SP
M7T5D0	4	15	5	SP
M7T9W8	4	16	3	SP
M7TA33	4	17	4	SP
M7TTT4	4	23	12	SP
M7T462	3	16	4	SP
M7T8G2	22	16	6	SP
M7T9G9	6	17	0	LIPO
M7T9I3	5	17	7	SP
M7TAA9	8	18	5	SP
M7TAW8	7	15	6	SP
M7TBE3	5	21	5	SP
M7TBZ9	7	19	8	SP
M7TC72	4	13	9	SP
M7U4I2	4	18	6	SP
M7U674	4	18	5	SP
M7TV96	2	7	11	SP
M7T3M4	7	16	6	SP
M7T551	7	15	5	SP
M7T6G5	3	21	6	SP
M7T9N2	5	14	18	SP
M7TA59	4	14	4	LIPO
M7TCL5	4	17	10	SP
M7TCR3	3	19	7	LIPO
M7TTS3	9	18	4	SP
M7TVW1	9	21	7	SP
M7U3Q9	4	15	4	SP
M7U3U2	6	20	7	SP
M7U546	4	18	4	SP
M7T4U6	4	17	4	SP
M7T5F3	5	15	4	SP
M7T5R3	3	16	4	SP
M7T8Y8	6	15	5	SP
M7TUD8	8	19	3	SP
M7TUF1	4	17	0	LIPO
M7U342	4	19	5	SP
M7U3D4	6	20	7	SP
M7U6G4	4	17	5	SP
M7T3P4	4	13	6	SP
M7T4K2	12	15	5	SP
M7T6D6	4	16	4	SP
M7T8R2	12	17	4	SP
M7T9S5	3	16	0	LIPO
M7TAF2	7	17	4	SP
M7TAX8	3	22	4	SP
M7TBE9	6	15	4	SP
M7TVA1	21	17	4	SP
M7U3P3	9	18	5	SP
M7U618	4	16	3	SP
M7U678	3	17	5	SP
M7T200	13	13	4	SP
M7T273	4	12	7	SP
M7T2A2	3	18	0	LIPO
M7T338	4	19	7	SP
M7T5G4	7	20	5	SP
M7TCP7	4	18	4	LIPO
M7TWE0	9	17	5	SP
M7U3C3	6	19	4	SP
M7U4P0	8	17	3	SP
M7T8K9	3	22	3	SP
M7T9X7	4	15	5	SP
M7TBW9	3	18	4	SP
M7TTX2	4	18	7	SP
M7U224	4	15	4	SP
M7U5R2	9	14	10	SP
M7T394	6	12	7	SP
M7T9D3	3	20	0	LIPO
